glacier_id,lat,lon
G295753E66027S,-66.027,-64.247
G295757E64658S,-64.658,-64.243
G295767E65677S,-65.677,-64.233
G295771E64589S,-64.589,-64.229
G295781E65406S,-65.406,-64.219
G295785E64602S,-64.602,-64.215
G295787E64585S,-64.585,-64.213
G295800E65710S,-65.71,-64.2
G295824E65538S,-65.538,-64.176
G295826E68837S,-68.837,-64.174
G295829E65608S,-65.608,-64.171
G295840E65612S,-65.612,-64.16
G295851E65333S,-65.333,-64.149
G295856E65171S,-65.171,-64.144
G295859E66253S,-66.253,-64.141
G295863E65688S,-65.688,-64.137
G295866E65075S,-65.075,-64.134
G295868E65707S,-65.707,-64.132
G295869E65523S,-65.523,-64.131
G295877E65628S,-65.628,-64.123
G295878E65581S,-65.581,-64.122
G295883E65078S,-65.078,-64.117
G295884E65638S,-65.638,-64.116
G295905E65129S,-65.129,-64.095
G295911E68647S,-68.647,-64.089
G295912E64589S,-64.589,-64.088
G295916E65285S,-65.285,-64.084
G295916E66603S,-66.603,-64.084
G295919E66612S,-66.612,-64.081
G295929E64704S,-64.704,-64.071
G295930E65100S,-65.1,-64.07
G295931E65559S,-65.559,-64.069
G295933E65257S,-65.257,-64.067
G295936E65609S,-65.609,-64.064
G295937E65249S,-65.249,-64.063
G295939E65538S,-65.538,-64.061
G295941E65310S,-65.31,-64.059
G295950E68604S,-68.604,-64.05
G295970E65263S,-65.263,-64.03
G295970E65638S,-65.638,-64.03
G295975E65069S,-65.069,-64.025
G295976E65184S,-65.184,-64.024
G295979E64534S,-64.534,-64.021
G295982E66134S,-66.134,-64.018
G295983E65099S,-65.099,-64.017
G295983E65525S,-65.525,-64.017
G295984E65671S,-65.671,-64.016
G295986E66867S,-66.867,-64.014
G295987E64915S,-64.915,-64.013
G295989E65083S,-65.083,-64.011
G295989E65107S,-65.107,-64.011
G295990E65091S,-65.091,-64.01
G295990E66762S,-66.762,-64.01
G295994E65430S,-65.43,-64.006
G295994E65599S,-65.599,-64.006
G295995E65074S,-65.074,-64.005
G295998E65547S,-65.547,-64.002
G296000E65097S,-65.097,-64
G296000E65102S,-65.102,-64
G296003E65094S,-65.094,-63.997
G296003E65855S,-65.855,-63.997
G296004E65090S,-65.09,-63.996
G296005E65092S,-65.092,-63.995
G296010E65076S,-65.076,-63.99
G296011E64905S,-64.905,-63.989
G296017E65089S,-65.089,-63.983
G296019E65234S,-65.234,-63.981
G296021E65082S,-65.082,-63.979
G296022E65736S,-65.736,-63.978
G296025E65084S,-65.084,-63.975
G296026E64898S,-64.898,-63.974
G296026E65400S,-65.4,-63.974
G296030E66571S,-66.571,-63.97
G296032E68828S,-68.828,-63.968
G296033E64928S,-64.928,-63.967
G296034E65067S,-65.067,-63.966
G296037E64535S,-64.535,-63.963
G296037E64920S,-64.92,-63.963
G296040E65104S,-65.104,-63.96
G296042E65052S,-65.052,-63.958
G296042E65059S,-65.059,-63.958
G296045E65277S,-65.277,-63.955
G296049E65122S,-65.122,-63.951
G296052E65055S,-65.055,-63.948
G296054E65047S,-65.047,-63.946
G296055E66592S,-66.592,-63.945
G296056E65373S,-65.373,-63.944
G296061E64460S,-64.46,-63.939
G296061E65592S,-65.592,-63.939
G296064E64935S,-64.935,-63.936
G296067E65035S,-65.035,-63.933
G296069E65434S,-65.434,-63.931
G296073E65464S,-65.464,-63.927
G296076E68754S,-68.754,-63.924
G296078E65034S,-65.034,-63.922
G296079E64929S,-64.929,-63.921
G296080E65626S,-65.626,-63.92
G296083E64911S,-64.911,-63.917
G296083E64939S,-64.939,-63.917
G296102E64434S,-64.434,-63.898
G296107E65061S,-65.061,-63.893
G296109E66573S,-66.573,-63.891
G296112E68724S,-68.724,-63.888
G296114E64900S,-64.9,-63.886
G296116E64910S,-64.91,-63.884
G296130E64896S,-64.896,-63.87
G296131E64910S,-64.91,-63.869
G296137E64455S,-64.455,-63.863
G296138E66526S,-66.526,-63.862
G296139E64976S,-64.976,-63.861
G296146E65445S,-65.445,-63.854
G296148E64564S,-64.564,-63.852
G296149E64482S,-64.482,-63.851
G296154E64897S,-64.897,-63.846
G296156E66801S,-66.801,-63.844
G296159E66548S,-66.548,-63.841
G296160E64902S,-64.902,-63.84
G296164E65067S,-65.067,-63.836
G296164E66437S,-66.437,-63.836
G296165E66591S,-66.591,-63.835
G296171E66326S,-66.326,-63.829
G296173E65482S,-65.482,-63.827
G296173E68583S,-68.583,-63.827
G296174E64604S,-64.604,-63.826
G296175E66531S,-66.531,-63.825
G296186E64923S,-64.923,-63.814
G296187E65353S,-65.353,-63.813
G296187E65457S,-65.457,-63.813
G296189E65048S,-65.048,-63.811
G296189E66353S,-66.353,-63.811
G296191E66376S,-66.376,-63.809
G296192E65161S,-65.161,-63.808
G296196E65033S,-65.033,-63.804
G296196E65477S,-65.477,-63.804
G296200E65080S,-65.08,-63.8
G296200E65564S,-65.564,-63.8
G296211E68496S,-68.496,-63.789
G296215E65548S,-65.548,-63.785
G296219E65027S,-65.027,-63.781
G296226E65567S,-65.567,-63.774
G296230E66860S,-66.86,-63.77
G296231E65061S,-65.061,-63.769
G296233E64441S,-64.441,-63.767
G296234E66375S,-66.375,-63.766
G296242E65460S,-65.46,-63.758
G296245E64293S,-64.293,-63.755
G296249E64290S,-64.29,-63.751
G296254E66185S,-66.185,-63.746
G296257E65493S,-65.493,-63.743
G296258E66373S,-66.373,-63.742
G296259E65057S,-65.057,-63.741
G296260E66314S,-66.314,-63.74
G296264E65538S,-65.538,-63.736
G296276E64931S,-64.931,-63.724
G296283E65076S,-65.076,-63.717
G296285E65042S,-65.042,-63.715
G296294E68949S,-68.949,-63.706
G296298E64344S,-64.344,-63.702
G296301E65477S,-65.477,-63.699
G296306E64415S,-64.415,-63.694
G296307E66372S,-66.372,-63.693
G296310E64349S,-64.349,-63.69
G296311E65538S,-65.538,-63.689
G296313E64267S,-64.267,-63.687
G296314E64421S,-64.421,-63.686
G296326E64310S,-64.31,-63.674
G296328E64837S,-64.837,-63.672
G296331E64816S,-64.816,-63.669
G296331E66530S,-66.53,-63.669
G296334E65594S,-65.594,-63.666
G296335E65107S,-65.107,-63.665
G296336E66524S,-66.524,-63.664
G296337E64312S,-64.312,-63.663
G296337E64336S,-64.336,-63.663
G296345E65068S,-65.068,-63.655
G296346E66380S,-66.38,-63.654
G296347E64806S,-64.806,-63.653
G296351E64309S,-64.309,-63.649
G296359E65715S,-65.715,-63.641
G296361E64313S,-64.313,-63.639
G296370E64319S,-64.319,-63.63
G296370E66119S,-66.119,-63.63
G296378E66379S,-66.379,-63.622
G296379E64734S,-64.734,-63.621
G296381E64781S,-64.781,-63.619
G296384E68927S,-68.927,-63.616
G296387E64455S,-64.455,-63.613
G296399E66358S,-66.358,-63.601
G296403E64312S,-64.312,-63.597
G296407E69518S,-69.518,-63.593
G296408E64980S,-64.98,-63.592
G296412E69916S,-69.916,-63.588
G296416E64773S,-64.773,-63.584
G296418E64281S,-64.281,-63.582
G296418E65114S,-65.114,-63.582
G296424E64283S,-64.283,-63.576
G296428E64905S,-64.905,-63.572
G296428E68882S,-68.882,-63.572
G296431E64761S,-64.761,-63.569
G296432E68834S,-68.834,-63.568
G296432E69076S,-69.076,-63.568
G296434E64910S,-64.91,-63.566
G296441E64853S,-64.853,-63.559
G296441E64862S,-64.862,-63.559
G296452E64238S,-64.238,-63.548
G296454E64898S,-64.898,-63.546
G296458E64846S,-64.846,-63.542
G296460E64899S,-64.899,-63.54
G296461E64758S,-64.758,-63.539
G296464E65087S,-65.087,-63.536
G296468E64333S,-64.333,-63.532
G296468E64726S,-64.726,-63.532
G296471E64855S,-64.855,-63.529
G296480E64884S,-64.884,-63.52
G296487E64248S,-64.248,-63.513
G296488E64524S,-64.524,-63.512
G296489E66221S,-66.221,-63.511
G296491E64842S,-64.842,-63.509
G296501E64660S,-64.66,-63.499
G296507E65113S,-65.113,-63.493
G296507E69129S,-69.129,-63.493
G296509E64879S,-64.879,-63.491
G296525E64230S,-64.23,-63.475
G296525E64892S,-64.892,-63.475
G296527E64241S,-64.241,-63.473
G296530E64236S,-64.236,-63.47
G296532E64822S,-64.822,-63.468
G296535E64864S,-64.864,-63.465
G296547E65099S,-65.099,-63.453
G296548E65477S,-65.477,-63.452
G296552E65183S,-65.183,-63.448
G296557E64890S,-64.89,-63.443
G296558E69074S,-69.074,-63.442
G296559E64855S,-64.855,-63.441
G296561E68496S,-68.496,-63.439
G296564E64911S,-64.911,-63.436
G296565E64828S,-64.828,-63.435
G296568E64397S,-64.397,-63.432
G296568E64899S,-64.899,-63.432
G296568E64940S,-64.94,-63.432
G296579E64671S,-64.671,-63.421
G296586E64849S,-64.849,-63.414
G296588E66251S,-66.251,-63.412
G296594E64918S,-64.918,-63.406
G296595E64847S,-64.847,-63.405
G296597E64794S,-64.794,-63.403
G296602E64291S,-64.291,-63.398
G296603E64751S,-64.751,-63.397
G296604E66205S,-66.205,-63.396
G296606E65053S,-65.053,-63.394
G296610E64870S,-64.87,-63.39
G296619E64812S,-64.812,-63.381
G296622E64430S,-64.43,-63.378
G296626E64371S,-64.371,-63.374
G296628E69061S,-69.061,-63.372
G296631E66169S,-66.169,-63.369
G296635E64762S,-64.762,-63.365
G296639E68799S,-68.799,-63.361
G296643E64240S,-64.24,-63.357
G296643E66249S,-66.249,-63.357
G296644E64866S,-64.866,-63.356
G296647E64309S,-64.309,-63.353
G296647E64581S,-64.581,-63.353
G296648E64889S,-64.889,-63.352
G296651E64845S,-64.845,-63.349
G296652E69093S,-69.093,-63.348
G296656E64411S,-64.411,-63.344
G296659E64741S,-64.741,-63.341
G296659E64863S,-64.863,-63.341
G296660E64242S,-64.242,-63.34
G296660E64761S,-64.761,-63.34
G296660E65102S,-65.102,-63.34
G296662E64801S,-64.801,-63.338
G296666E65721S,-65.721,-63.334
G296671E64566S,-64.566,-63.329
G296671E69068S,-69.068,-63.329
G296672E64465S,-64.465,-63.328
G296676E64798S,-64.798,-63.324
G296679E65179S,-65.179,-63.321
G296680E64400S,-64.4,-63.32
G296680E68832S,-68.832,-63.32
G296682E65106S,-65.106,-63.318
G296688E65199S,-65.199,-63.312
G296693E64810S,-64.81,-63.307
G296693E69777S,-69.777,-63.307
G296695E64527S,-64.527,-63.305
G296703E64734S,-64.734,-63.297
G296703E64779S,-64.779,-63.297
G296705E64797S,-64.797,-63.295
G296707E64452S,-64.452,-63.293
G296707E64701S,-64.701,-63.293
G296709E65153S,-65.153,-63.291
G296713E65161S,-65.161,-63.287
G296715E64778S,-64.778,-63.285
G296717E64611S,-64.611,-63.283
G296717E65185S,-65.185,-63.283
G296719E65130S,-65.13,-63.281
G296722E64299S,-64.299,-63.278
G296722E64769S,-64.769,-63.278
G296725E64387S,-64.387,-63.275
G296732E64475S,-64.475,-63.268
G296734E64543S,-64.543,-63.266
G296736E64441S,-64.441,-63.264
G296745E64351S,-64.351,-63.255
G296746E64687S,-64.687,-63.254
G296749E64787S,-64.787,-63.251
G296750E64940S,-64.94,-63.25
G296750E65286S,-65.286,-63.25
G296751E64763S,-64.763,-63.249
G296751E65092S,-65.092,-63.249
G296756E64448S,-64.448,-63.244
G296760E64662S,-64.662,-63.24
G296764E64945S,-64.945,-63.236
G296765E64960S,-64.96,-63.235
G296768E64283S,-64.283,-63.232
G296768E64319S,-64.319,-63.232
G296770E64768S,-64.768,-63.23
G296771E64646S,-64.646,-63.229
G296772E64736S,-64.736,-63.228
G296774E64676S,-64.676,-63.226
G296775E64351S,-64.351,-63.225
G296775E64406S,-64.406,-63.225
G296776E64416S,-64.416,-63.224
G296781E64940S,-64.94,-63.219
G296784E64943S,-64.943,-63.216
G296786E64489S,-64.489,-63.214
G296788E64577S,-64.577,-63.212
G296789E64531S,-64.531,-63.211
G296789E64736S,-64.736,-63.211
G296791E64433S,-64.433,-63.209
G296793E64346S,-64.346,-63.207
G296796E64290S,-64.29,-63.204
G296798E64599S,-64.599,-63.202
G296798E69184S,-69.184,-63.202
G296802E64404S,-64.404,-63.198
G296806E64337S,-64.337,-63.194
G296806E64431S,-64.431,-63.194
G296809E64752S,-64.752,-63.191
G296812E64642S,-64.642,-63.188
G296813E65170S,-65.17,-63.187
G296815E66306S,-66.306,-63.185
G296817E64505S,-64.505,-63.183
G296825E64953S,-64.953,-63.175
G296829E64328S,-64.328,-63.171
G296832E64631S,-64.631,-63.168
G296835E64293S,-64.293,-63.165
G296836E69187S,-69.187,-63.164
G296842E64480S,-64.48,-63.158
G296851E65148S,-65.148,-63.149
G296852E64494S,-64.494,-63.148
G296853E66319S,-66.319,-63.147
G296856E69232S,-69.232,-63.144
G296859E65173S,-65.173,-63.141
G296862E64595S,-64.595,-63.138
G296863E64679S,-64.679,-63.137
G296863E64948S,-64.948,-63.137
G296867E64633S,-64.633,-63.133
G296871E65029S,-65.029,-63.129
G296878E64898S,-64.898,-63.122
G296878E65149S,-65.149,-63.122
G296879E64616S,-64.616,-63.121
G296879E69989S,-69.989,-63.121
G296880E64472S,-64.472,-63.12
G296883E66364S,-66.364,-63.117
G296886E64567S,-64.567,-63.114
G296888E64607S,-64.607,-63.112
G296888E64623S,-64.623,-63.112
G296888E64626S,-64.626,-63.112
G296894E64454S,-64.454,-63.106
G296894E64606S,-64.606,-63.106
G296902E64993S,-64.993,-63.098
G296903E64822S,-64.822,-63.097
G296906E64628S,-64.628,-63.094
G296907E64576S,-64.576,-63.093
G296910E64857S,-64.857,-63.09
G296911E64639S,-64.639,-63.089
G296912E64864S,-64.864,-63.088
G296913E64645S,-64.645,-63.087
G296916E65027S,-65.027,-63.084
G296918E64444S,-64.444,-63.082
G296919E69264S,-69.264,-63.081
G296928E64594S,-64.594,-63.072
G296928E64913S,-64.913,-63.072
G296928E64924S,-64.924,-63.072
G296930E64852S,-64.852,-63.07
G296933E64566S,-64.566,-63.067
G296938E65157S,-65.157,-63.062
G296951E65146S,-65.146,-63.049
G296953E64851S,-64.851,-63.047
G296957E64885S,-64.885,-63.043
G296960E64913S,-64.913,-63.04
G296963E64538S,-64.538,-63.037
G296964E64965S,-64.965,-63.036
G296966E68473S,-68.473,-63.034
G296970E64527S,-64.527,-63.03
G296973E64615S,-64.615,-63.027
G296975E64614S,-64.614,-63.025
G296975E64857S,-64.857,-63.025
G296975E65023S,-65.023,-63.025
G296979E64871S,-64.871,-63.021
G296985E64525S,-64.525,-63.015
G296989E65060S,-65.06,-63.011
G296989E68437S,-68.437,-63.011
G296992E64813S,-64.813,-63.008
G296992E65107S,-65.107,-63.008
G296993E65071S,-65.071,-63.007
G296994E64940S,-64.94,-63.006
G296997E65048S,-65.048,-63.003
G296998E65147S,-65.147,-63.002
G297003E64313S,-64.313,-62.997
G297007E64493S,-64.493,-62.993
G297007E64507S,-64.507,-62.993
G297007E64579S,-64.579,-62.993
G297010E65410S,-65.41,-62.99
G297011E64562S,-64.562,-62.989
G297011E64861S,-64.861,-62.989
G297014E64302S,-64.302,-62.986
G297016E64817S,-64.817,-62.984
G297016E65230S,-65.23,-62.984
G297017E64611S,-64.611,-62.983
G297022E64822S,-64.822,-62.978
G297024E66374S,-66.374,-62.976
G297025E64869S,-64.869,-62.975
G297031E64501S,-64.501,-62.969
G297039E64925S,-64.925,-62.961
G297041E64887S,-64.887,-62.959
G297044E64494S,-64.494,-62.956
G297050E64879S,-64.879,-62.95
G297052E64581S,-64.581,-62.948
G297057E64811S,-64.811,-62.943
G297059E64885S,-64.885,-62.941
G297062E64876S,-64.876,-62.938
G297062E68472S,-68.472,-62.938
G297063E64537S,-64.537,-62.937
G297065E64351S,-64.351,-62.935
G297069E64335S,-64.335,-62.931
G297069E64581S,-64.581,-62.931
G297071E64519S,-64.519,-62.929
G297081E64590S,-64.59,-62.919
G297082E64554S,-64.554,-62.918
G297084E64534S,-64.534,-62.916
G297084E64550S,-64.55,-62.916
G297085E64506S,-64.506,-62.915
G297085E64825S,-64.825,-62.915
G297087E64557S,-64.557,-62.913
G297091E64308S,-64.308,-62.909
G297098E64415S,-64.415,-62.902
G297101E64293S,-64.293,-62.899
G297104E64820S,-64.82,-62.896
G297106E64537S,-64.537,-62.894
G297108E64520S,-64.52,-62.892
G297109E64345S,-64.345,-62.891
G297111E64556S,-64.556,-62.889
G297114E64926S,-64.926,-62.886
G297115E64517S,-64.517,-62.885
G297121E64574S,-64.574,-62.879
G297124E65076S,-65.076,-62.876
G297125E64323S,-64.323,-62.875
G297125E64424S,-64.424,-62.875
G297128E64326S,-64.326,-62.872
G297133E64424S,-64.424,-62.867
G297136E64971S,-64.971,-62.864
G297137E64433S,-64.433,-62.863
G297138E66183S,-66.183,-62.862
G297141E64405S,-64.405,-62.859
G297141E64430S,-64.43,-62.859
G297142E66439S,-66.439,-62.858
G297145E64421S,-64.421,-62.855
G297147E64900S,-64.9,-62.853
G297149E64575S,-64.575,-62.851
G297153E65938S,-65.938,-62.847
G297155E64567S,-64.567,-62.845
G297160E64933S,-64.933,-62.84
G297162E64444S,-64.444,-62.838
G297164E69393S,-69.393,-62.836
G297165E64878S,-64.878,-62.835
G297181E64411S,-64.411,-62.819
G297181E64822S,-64.822,-62.819
G297184E65031S,-65.031,-62.816
G297190E64845S,-64.845,-62.81
G297194E64931S,-64.931,-62.806
G297198E64818S,-64.818,-62.802
G297216E64883S,-64.883,-62.784
G297216E65139S,-65.139,-62.784
G297218E64856S,-64.856,-62.782
G297222E66382S,-66.382,-62.778
G297229E64912S,-64.912,-62.771
G297239E64870S,-64.87,-62.761
G297245E64841S,-64.841,-62.755
G297254E66617S,-66.617,-62.746
G297257E64717S,-64.717,-62.743
G297260E64482S,-64.482,-62.74
G297272E66583S,-66.583,-62.728
G297288E64729S,-64.729,-62.712
G297291E64739S,-64.739,-62.709
G297296E64852S,-64.852,-62.704
G297297E64703S,-64.703,-62.703
G297301E64876S,-64.876,-62.699
G297310E69398S,-69.398,-62.69
G297311E64730S,-64.73,-62.689
G297312E65606S,-65.606,-62.688
G297317E63082S,-63.082,-62.683
G297322E64903S,-64.903,-62.678
G297325E64684S,-64.684,-62.675
G297326E65499S,-65.499,-62.674
G297328E63080S,-63.08,-62.672
G297330E64488S,-64.488,-62.67
G297339E66689S,-66.689,-62.661
G297341E64710S,-64.71,-62.659
G297341E64724S,-64.724,-62.659
G297341E64735S,-64.735,-62.659
G297351E64438S,-64.438,-62.649
G297352E64480S,-64.48,-62.648
G297355E64783S,-64.783,-62.645
G297356E64465S,-64.465,-62.644
G297357E64472S,-64.472,-62.643
G297366E63052S,-63.052,-62.634
G297366E64477S,-64.477,-62.634
G297368E66616S,-66.616,-62.632
G297373E64416S,-64.416,-62.627
G297375E66483S,-66.483,-62.625
G297377E64687S,-64.687,-62.623
G297382E64775S,-64.775,-62.618
G297386E63027S,-63.027,-62.614
G297393E66646S,-66.646,-62.607
G297397E64490S,-64.49,-62.603
G297399E63052S,-63.052,-62.601
G297399E64461S,-64.461,-62.601
G297403E64736S,-64.736,-62.597
G297403E66129S,-66.129,-62.597
G297411E69533S,-69.533,-62.589
G297422E64482S,-64.482,-62.578
G297423E63005S,-63.005,-62.577
G297428E64433S,-64.433,-62.572
G297430E64135S,-64.135,-62.57
G297435E64664S,-64.664,-62.565
G297438E64827S,-64.827,-62.562
G297441E64471S,-64.471,-62.559
G297441E65005S,-65.005,-62.559
G297442E64326S,-64.326,-62.558
G297445E64499S,-64.499,-62.555
G297447E66715S,-66.715,-62.553
G297448E64039S,-64.039,-62.552
G297451E63029S,-63.029,-62.549
G297452E64150S,-64.15,-62.548
G297457E64047S,-64.047,-62.543
G297458E64692S,-64.692,-62.542
G297461E64380S,-64.38,-62.539
G297462E69994S,-69.994,-62.538
G297463E62975S,-62.975,-62.537
G297465E64833S,-64.833,-62.535
G297467E64355S,-64.355,-62.533
G297471E64319S,-64.319,-62.529
G297472E63017S,-63.017,-62.528
G297473E64807S,-64.807,-62.527
G297476E63002S,-63.002,-62.524
G297478E64458S,-64.458,-62.522
G297482E64263S,-64.263,-62.518
G297483E64633S,-64.633,-62.517
G297484E64338S,-64.338,-62.516
G297484E65849S,-65.849,-62.516
G297486E64914S,-64.914,-62.514
G297492E64311S,-64.311,-62.508
G297495E64607S,-64.607,-62.505
G297495E69620S,-69.62,-62.505
G297501E62995S,-62.995,-62.499
G297502E62951S,-62.951,-62.498
G297503E64297S,-64.297,-62.497
G297503E64486S,-64.486,-62.497
G297507E64668S,-64.668,-62.493
G297508E64186S,-64.186,-62.492
G297515E64426S,-64.426,-62.485
G297515E64477S,-64.477,-62.485
G297517E66670S,-66.67,-62.483
G297518E64091S,-64.091,-62.482
G297518E64645S,-64.645,-62.482
G297518E64708S,-64.708,-62.482
G297521E64067S,-64.067,-62.479
G297522E64850S,-64.85,-62.478
G297523E62936S,-62.936,-62.477
G297526E64619S,-64.619,-62.474
G297528E64032S,-64.032,-62.472
G297531E64276S,-64.276,-62.469
G297533E64604S,-64.604,-62.467
G297535E62919S,-62.919,-62.465
G297535E64473S,-64.473,-62.465
G297537E62982S,-62.982,-62.463
G297539E64256S,-64.256,-62.461
G297540E64267S,-64.267,-62.46
G297541E64266S,-64.266,-62.459
G297542E64094S,-64.094,-62.458
G297543E64844S,-64.844,-62.457
G297544E64762S,-64.762,-62.456
G297549E64920S,-64.92,-62.451
G297550E64291S,-64.291,-62.45
G297553E64293S,-64.293,-62.447
G297553E64613S,-64.613,-62.447
G297554E64600S,-64.6,-62.446
G297555E64631S,-64.631,-62.445
G297557E64664S,-64.664,-62.443
G297560E62961S,-62.961,-62.44
G297561E64592S,-64.592,-62.439
G297567E64230S,-64.23,-62.433
G297567E65197S,-65.197,-62.433
G297570E64648S,-64.648,-62.43
G297572E64236S,-64.236,-62.428
G297575E64278S,-64.278,-62.425
G297578E64627S,-64.627,-62.422
G297578E64854S,-64.854,-62.422
G297580E64684S,-64.684,-62.42
G297583E64207S,-64.207,-62.417
G297585E62926S,-62.926,-62.415
G297588E64257S,-64.257,-62.412
G297588E64710S,-64.71,-62.412
G297590E62907S,-62.907,-62.41
G297592E62947S,-62.947,-62.408
G297592E64455S,-64.455,-62.408
G297602E64031S,-64.031,-62.398
G297606E62899S,-62.899,-62.394
G297607E64010S,-64.01,-62.393
G297608E62937S,-62.937,-62.392
G297610E64350S,-64.35,-62.39
G297613E64430S,-64.43,-62.387
G297618E64689S,-64.689,-62.382
G297618E64740S,-64.74,-62.382
G297624E62922S,-62.922,-62.376
G297624E64604S,-64.604,-62.376
G297629E64699S,-64.699,-62.371
G297630E64824S,-64.824,-62.37
G297634E62892S,-62.892,-62.366
G297636E64658S,-64.658,-62.364
G297638E64915S,-64.915,-62.362
G297641E64398S,-64.398,-62.359
G297641E64418S,-64.418,-62.359
G297646E64088S,-64.088,-62.354
G297652E62905S,-62.905,-62.348
G297654E62880S,-62.88,-62.346
G297654E65415S,-65.415,-62.346
G297655E64435S,-64.435,-62.345
G297659E64746S,-64.746,-62.341
G297663E64769S,-64.769,-62.337
G297665E64657S,-64.657,-62.335
G297668E64061S,-64.061,-62.332
G297669E64676S,-64.676,-62.331
G297671E64434S,-64.434,-62.329
G297672E62886S,-62.886,-62.328
G297672E64718S,-64.718,-62.328
G297673E64741S,-64.741,-62.327
G297674E64612S,-64.612,-62.326
G297677E64672S,-64.672,-62.323
G297683E64732S,-64.732,-62.317
G297685E64599S,-64.599,-62.315
G297685E65521S,-65.521,-62.315
G297690E64148S,-64.148,-62.31
G297691E64662S,-64.662,-62.309
G297692E64794S,-64.794,-62.308
G297693E64270S,-64.27,-62.307
G297693E64610S,-64.61,-62.307
G297697E64604S,-64.604,-62.303
G297699E64288S,-64.288,-62.301
G297702E64019S,-64.019,-62.298
G297710E64354S,-64.354,-62.29
G297712E64042S,-64.042,-62.288
G297713E64425S,-64.425,-62.287
G297716E64040S,-64.04,-62.284
G297721E65749S,-65.749,-62.279
G297727E64031S,-64.031,-62.273
G297727E64036S,-64.036,-62.273
G297727E64037S,-64.037,-62.273
G297762E65716S,-65.716,-62.238
G297765E64875S,-64.875,-62.235
G297772E64373S,-64.373,-62.228
G297773E64221S,-64.221,-62.227
G297781E64353S,-64.353,-62.219
G297796E66172S,-66.172,-62.204
G297798E64245S,-64.245,-62.202
G297801E64348S,-64.348,-62.199
G297804E64808S,-64.808,-62.196
G297805E64159S,-64.159,-62.195
G297806E64666S,-64.666,-62.194
G297807E64564S,-64.564,-62.193
G297810E64561S,-64.561,-62.19
G297817E65389S,-65.389,-62.183
G297822E65579S,-65.579,-62.178
G297824E64136S,-64.136,-62.176
G297824E64285S,-64.285,-62.176
G297836E64138S,-64.138,-62.164
G297840E65267S,-65.267,-62.16
G297841E64119S,-64.119,-62.159
G297841E64126S,-64.126,-62.159
G297846E64762S,-64.762,-62.154
G297847E65684S,-65.684,-62.153
G297852E64204S,-64.204,-62.148
G297853E64704S,-64.704,-62.147
G297856E69405S,-69.405,-62.144
G297862E64124S,-64.124,-62.138
G297862E64337S,-64.337,-62.138
G297865E64695S,-64.695,-62.135
G297871E64151S,-64.151,-62.129
G297871E64586S,-64.586,-62.129
G297879E64708S,-64.708,-62.121
G297880E64207S,-64.207,-62.12
G297880E64580S,-64.58,-62.12
G297881E63306S,-63.306,-62.119
G297881E64238S,-64.238,-62.119
G297883E64607S,-64.607,-62.117
G297888E64219S,-64.219,-62.112
G297889E64147S,-64.147,-62.111
G297893E64109S,-64.109,-62.107
G297893E64133S,-64.133,-62.107
G297894E64215S,-64.215,-62.106
G297897E64189S,-64.189,-62.103
G297902E64205S,-64.205,-62.098
G297908E64718S,-64.718,-62.092
G297909E64599S,-64.599,-62.091
G297909E65383S,-65.383,-62.091
G297915E64103S,-64.103,-62.085
G297915E65081S,-65.081,-62.085
G297920E64224S,-64.224,-62.08
G297920E64228S,-64.228,-62.08
G297924E64098S,-64.098,-62.076
G297926E64196S,-64.196,-62.074
G297926E64271S,-64.271,-62.074
G297926E64568S,-64.568,-62.074
G297927E64650S,-64.65,-62.073
G297929E64651S,-64.651,-62.071
G297932E64265S,-64.265,-62.068
G297933E64518S,-64.518,-62.067
G297935E64261S,-64.261,-62.065
G297935E64561S,-64.561,-62.065
G297936E64157S,-64.157,-62.064
G297936E65370S,-65.37,-62.064
G297937E64104S,-64.104,-62.063
G297937E64216S,-64.216,-62.063
G297937E64759S,-64.759,-62.063
G297938E64094S,-64.094,-62.062
G297939E64099S,-64.099,-62.061
G297943E64090S,-64.09,-62.057
G297943E64225S,-64.225,-62.057
G297943E64270S,-64.27,-62.057
G297943E64586S,-64.586,-62.057
G297947E64547S,-64.547,-62.053
G297947E64647S,-64.647,-62.053
G297947E64652S,-64.652,-62.053
G297949E64635S,-64.635,-62.051
G297950E65543S,-65.543,-62.05
G297951E64554S,-64.554,-62.049
G297952E64154S,-64.154,-62.048
G297954E63993S,-63.993,-62.046
G297955E64274S,-64.274,-62.045
G297955E64641S,-64.641,-62.045
G297955E64652S,-64.652,-62.045
G297960E64649S,-64.649,-62.04
G297961E64071S,-64.071,-62.039
G297963E64145S,-64.145,-62.037
G297966E64658S,-64.658,-62.034
G297968E64566S,-64.566,-62.032
G297969E64706S,-64.706,-62.031
G297971E64249S,-64.249,-62.029
G297972E64058S,-64.058,-62.028
G297973E64263S,-64.263,-62.027
G297978E64036S,-64.036,-62.022
G297979E64249S,-64.249,-62.021
G297980E64259S,-64.259,-62.02
G297982E64252S,-64.252,-62.018
G297983E64143S,-64.143,-62.017
G297988E64545S,-64.545,-62.012
G297994E64244S,-64.244,-62.006
G297998E64122S,-64.122,-62.002
G298002E64025S,-64.025,-61.998
G298002E64074S,-64.074,-61.998
G298004E64723S,-64.723,-61.996
G298012E64013S,-64.013,-61.988
G298013E64919S,-64.919,-61.987
G298025E64077S,-64.077,-61.975
G298027E64063S,-64.063,-61.973
G298029E65494S,-65.494,-61.971
